candidate_id,source_id,source_url,source_sha256,archive_date,page_start,page_end,item_number,heading,item_text,license_numbers,date,document_vote_date,license_number,license_num,normalized_license_num,license_number_raw,outcome,disposition,outcome_text,decision_bearing,board_granted_application,completed_sale_verified,ambiguity_notes,review_status,licensee,licensee_dba,from_address,transferor,transferor_dba,transferee,transferee_dba,to_address,event_id,event_type,action_subtype,parties,source_hash,pledge_recipient,pledge_recipient_raw,pledge_recipients,current_lien_verified,outcome_text_raw
BLB-2022-06-30-033,BLB-2022-06-30,https://www.boston.gov/sites/default/files/file/2022/06/6-30-22%20-%20Voting%20Minutes_0.pdf,6dc7d6527610766219024162660c5822db7dae38ef5ce3199397693afdb7b4db,2022-06-30,10,10,22,Csdm. Corp,"22. Csdm. Corp

Doing business as: The Wine Shop
370 Western Ave., Brighton, MA 02135
License #: LB 101945
Holder of a Retail Package Store All Alcoholic Beverages License has petitioned to transfer the
license from the above To: 370 Western Ave Wild Duck, Inc. d/b/a/ The Wild Duck (at the same
location). Jaldip Patel, Manager. Closing hour at 11:00 PM. Lastly, has petitioned to pledge the
license and inventory to Rockland Trust Company.
Attorney: John M. Mooradian

Granted","[""LB-101945""]",2022-06-30,2022-06-30,LB-101945,LB101945,LB101945,LB 101945,granted,granted,Granted,True,True,False,[],manually_reviewed,Csdm. Corp,The Wine Shop,"370 Western Ave., Brighton, MA 02135",Csdm. Corp,The Wine Shop,"370 Western Ave Wild Duck, Inc.",The Wild Duck,"370 Western Ave., Brighton, MA 02135",BLB-2022-06-30-033-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Csdm. Corp"", ""licensee_dba"": ""The Wine Shop"", ""from_address"": ""370 Western Ave., Brighton, MA 02135"", ""transferor"": ""Csdm. Corp"", ""transferor_dba"": ""The Wine Shop"", ""transferee"": ""370 Western Ave Wild Duck, Inc."", ""transferee_dba"": ""The Wild Duck"", ""to_address"": ""370 Western Ave., Brighton, MA 02135""}",6dc7d6527610766219024162660c5822db7dae38ef5ce3199397693afdb7b4db,,,,,
BLB-2022-06-30-033,BLB-2022-06-30,https://www.boston.gov/sites/default/files/file/2022/06/6-30-22%20-%20Voting%20Minutes_0.pdf,6dc7d6527610766219024162660c5822db7dae38ef5ce3199397693afdb7b4db,2022-06-30,10,10,22,Csdm. Corp,"22. Csdm. Corp

Doing business as: The Wine Shop
370 Western Ave., Brighton, MA 02135
License #: LB 101945
Holder of a Retail Package Store All Alcoholic Beverages License has petitioned to transfer the
license from the above To: 370 Western Ave Wild Duck, Inc. d/b/a/ The Wild Duck (at the same
location). Jaldip Patel, Manager. Closing hour at 11:00 PM. Lastly, has petitioned to pledge the
license and inventory to Rockland Trust Company.
Attorney: John M. Mooradian

Granted","[""LB-101945""]",2022-06-30,2022-06-30,LB-101945,LB101945,LB101945,LB 101945,granted,granted,Granted,True,True,False,[],manually_reviewed,"370 Western Ave Wild Duck, Inc.",The Wild Duck,"370 Western Ave., Brighton, MA 02135",Csdm. Corp,The Wine Shop,"370 Western Ave Wild Duck, Inc.",The Wild Duck,"370 Western Ave., Brighton, MA 02135",BLB-2022-06-30-033-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""370 Western Ave Wild Duck, Inc."", ""licensee_dba"": ""The Wild Duck"", ""from_address"": ""370 Western Ave., Brighton, MA 02135"", ""transferor"": ""Csdm. Corp"", ""transferor_dba"": ""The Wine Shop"", ""transferee"": ""370 Western Ave Wild Duck, Inc."", ""transferee_dba"": ""The Wild Duck"", ""to_address"": ""370 Western Ave., Brighton, MA 02135"", ""pledge_recipient"": ""Rockland Trust Company""}",6dc7d6527610766219024162660c5822db7dae38ef5ce3199397693afdb7b4db,Rockland Trust Company,Rockland Trust Company,"[""Rockland Trust Company""]",False,
BLB-2022-07-14-016,BLB-2022-07-14,https://www.boston.gov/sites/default/files/file/2022/07/Voting%20Minutes%20-%207-14-22_2.pdf,b3e5522797db46a50d7ed250fd44299f36dc6c96d3b919fb6216fed822dffbe4,2022-07-14,5,5,6,Reelhouse Oyster Bar Seaport LLC,"6. Reelhouse Oyster Bar Seaport LLC
Doing business as: ReelHouse Oyster Bar
10 Waterside Ave., Boston, MA 02210
License #: LB 98906
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned to Pledge the
License to: Fan Pier Marina Tenant LLC.
Attorney: William Burke

Granted","[""LB-98906""]",2022-07-14,2022-07-14,LB-98906,LB98906,LB98906,LB 98906,granted,granted,Granted,True,True,False,[],manually_reviewed,Reelhouse Oyster Bar Seaport LLC,ReelHouse Oyster Bar,"10 Waterside Ave., Boston, MA 02210",Reelhouse Oyster Bar Seaport LLC,ReelHouse Oyster Bar,,,,BLB-2022-07-14-016-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""Reelhouse Oyster Bar Seaport LLC"", ""licensee_dba"": ""ReelHouse Oyster Bar"", ""from_address"": ""10 Waterside Ave., Boston, MA 02210"", ""transferor"": ""Reelhouse Oyster Bar Seaport LLC"", ""transferor_dba"": ""ReelHouse Oyster Bar"", ""transferee"": null, ""transferee_dba"": null, ""to_address"": null, ""pledge_recipient"": ""Fan Pier Marina Tenant LLC""}",b3e5522797db46a50d7ed250fd44299f36dc6c96d3b919fb6216fed822dffbe4,Fan Pier Marina Tenant LLC,Fan Pier Marina Tenant LLC,"[""Fan Pier Marina Tenant LLC""]",False,
BLB-2022-07-14-022,BLB-2022-07-14,https://www.boston.gov/sites/default/files/file/2022/07/Voting%20Minutes%20-%207-14-22_2.pdf,b3e5522797db46a50d7ed250fd44299f36dc6c96d3b919fb6216fed822dffbe4,2022-07-14,6,6,12,Select Restaurants' Inc.,"12. Select Restaurants' Inc.
Doing business as: Top of the Hub
800 Boylston St., Boston, MA 02199
License #: LB 98947
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned to transfer
the license and the location from the above – To: Boqueria Fort Point LLC dba Boqueria Tapas Bar
and Restaurant located at 25 Thomson Pace, Boston, MA 02210. Premise consists of approximately
4.882 SF restaurant of 1 floor of building , main dining room (seating 138) with bar in center,
kitchen at rear, restrooms. Jessica Winford, Manager. Closing Hour 12:00am.
Attorney: Patricia Lang Farnsworth

Granted","[""LB-98947""]",2022-07-14,2022-07-14,LB-98947,LB98947,LB98947,LB 98947,granted,granted,Granted,True,True,False,[],manually_reviewed,Select Restaurants' Inc.,Top of the Hub,"800 Boylston St., Boston, MA 02199",Select Restaurants' Inc.,Top of the Hub,Boqueria Fort Point LLC,Boqueria Tapas Bar and Restaurant,"25 Thomson Pace, Boston, MA 02210",BLB-2022-07-14-022-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Select Restaurants' Inc."", ""licensee_dba"": ""Top of the Hub"", ""from_address"": ""800 Boylston St., Boston, MA 02199"", ""transferor"": ""Select Restaurants' Inc."", ""transferor_dba"": ""Top of the Hub"", ""transferee"": ""Boqueria Fort Point LLC"", ""transferee_dba"": ""Boqueria Tapas Bar and Restaurant"", ""to_address"": ""25 Thomson Pace, Boston, MA 02210""}",b3e5522797db46a50d7ed250fd44299f36dc6c96d3b919fb6216fed822dffbe4,,,,,
BLB-2022-07-28-027,BLB-2022-07-28,https://www.boston.gov/sites/default/files/file/2022/07/Voting%20Minutes%207-28-22.pdf,aef6dc04627e2de3da1d84381ea6c06e3d6d5318a75219df5a52088f54df8fbd,2022-07-28,9,9,17,"Boston Beverages Services, Inc.","17. Boston Beverages Services, Inc.

Doing business as: Battery Wharf Hotel Boston Waterfront
3 Battery Whf., Boston, MA 02109
License #: LB-99315
Holder of an Innholder All-Alcoholic Beverages License has petitioned to Pledge the
License to Delaware Life Insurance Company.
Attorney: Joseph H. Devlin

Granted","[""LB-99315""]",2022-07-28,2022-07-28,LB-99315,LB99315,LB99315,LB-99315,granted,granted,Granted,True,True,False,[],manually_reviewed,"Boston Beverages Services, Inc.",Battery Wharf Hotel Boston Waterfront,"3 Battery Whf., Boston, MA 02109","Boston Beverages Services, Inc.",Battery Wharf Hotel Boston Waterfront,,,,BLB-2022-07-28-027-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""Boston Beverages Services, Inc."", ""licensee_dba"": ""Battery Wharf Hotel Boston Waterfront"", ""from_address"": ""3 Battery Whf., Boston, MA 02109"", ""transferor"": ""Boston Beverages Services, Inc."", ""transferor_dba"": ""Battery Wharf Hotel Boston Waterfront"", ""transferee"": null, ""transferee_dba"": null, ""to_address"": null, ""pledge_recipient"": ""Delaware Life Insurance Company""}",aef6dc04627e2de3da1d84381ea6c06e3d6d5318a75219df5a52088f54df8fbd,Delaware Life Insurance Company,Delaware Life Insurance Company,"[""Delaware Life Insurance Company""]",False,
BLB-2022-07-28-028,BLB-2022-07-28,https://www.boston.gov/sites/default/files/file/2022/07/Voting%20Minutes%207-28-22.pdf,aef6dc04627e2de3da1d84381ea6c06e3d6d5318a75219df5a52088f54df8fbd,2022-07-28,10,10,18,"South Of Hixbridge, LLC","18. South Of Hixbridge, LLC

Doing business as: Alcove
50 Lovejoy Wh., Boston, MA 02114
License #: LB-98995
Holder of Common Victualler 7 Day All-Alcoholic Beverages License has petitioned to
Pledge the License to Eastern Bank.
Attorney: Dennis A. Quilty

Granted","[""LB-98995""]",2022-07-28,2022-07-28,LB-98995,LB98995,LB98995,LB-98995,granted,granted,Granted,True,True,False,[],manually_reviewed,"South Of Hixbridge, LLC",Alcove,"50 Lovejoy Wh., Boston, MA 02114","South Of Hixbridge, LLC",Alcove,,,,BLB-2022-07-28-028-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""South Of Hixbridge, LLC"", ""licensee_dba"": ""Alcove"", ""from_address"": ""50 Lovejoy Wh., Boston, MA 02114"", ""transferor"": ""South Of Hixbridge, LLC"", ""transferor_dba"": ""Alcove"", ""transferee"": null, ""transferee_dba"": null, ""to_address"": null, ""pledge_recipient"": ""Eastern Bank""}",aef6dc04627e2de3da1d84381ea6c06e3d6d5318a75219df5a52088f54df8fbd,Eastern Bank,Eastern Bank,"[""Eastern Bank""]",False,
BLB-2022-07-28-031,BLB-2022-07-28,https://www.boston.gov/sites/default/files/file/2022/07/Voting%20Minutes%207-28-22.pdf,aef6dc04627e2de3da1d84381ea6c06e3d6d5318a75219df5a52088f54df8fbd,2022-07-28,11,11,21,"South End Movers, Inc.","21. South End Movers, Inc.

Doing business as: B.K. Pub
4272 Washington St., Roslindale, MA 02131
License #: LB-99318
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned to
transfer the license and the location from the above – To: Den Cinco, LLC d/b/a
Borrachito/The Garret Boston located at 70 Pier Four Boulevard, Suite 270, Boston, MA
02210. The premises consist of one room on ground floor with dining area, together with
one additional large room in rear with additional dining and seating areas and bar (total
seating for 90); together with kitchen, restrooms, storage and office space on ground floor.
Monroe Gavin Moseley, Manager. Closing hour 2AM.
Attorney: Dennis A. Quilty

Granted","[""LB-99318""]",2022-07-28,2022-07-28,LB-99318,LB99318,LB99318,LB-99318,granted,granted,Granted,True,True,False,[],manually_reviewed,"South End Movers, Inc.",B.K. Pub,"4272 Washington St., Roslindale, MA 02131","South End Movers, Inc.",B.K. Pub,"Den Cinco, LLC",Borrachito/The Garret Boston,"70 Pier Four Boulevard, Suite 270, Boston, MA 02210",BLB-2022-07-28-031-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""South End Movers, Inc."", ""licensee_dba"": ""B.K. Pub"", ""from_address"": ""4272 Washington St., Roslindale, MA 02131"", ""transferor"": ""South End Movers, Inc."", ""transferor_dba"": ""B.K. Pub"", ""transferee"": ""Den Cinco, LLC"", ""transferee_dba"": ""Borrachito/The Garret Boston"", ""to_address"": ""70 Pier Four Boulevard, Suite 270, Boston, MA 02210""}",aef6dc04627e2de3da1d84381ea6c06e3d6d5318a75219df5a52088f54df8fbd,,,,,
BLB-2022-07-28-034,BLB-2022-07-28,https://www.boston.gov/sites/default/files/file/2022/07/Voting%20Minutes%207-28-22.pdf,aef6dc04627e2de3da1d84381ea6c06e3d6d5318a75219df5a52088f54df8fbd,2022-07-28,12,12,24,"Bedford Dining, Inc.","24. Bedford Dining, Inc.

Doing business as: White Horse Tavern
116 120 Brighton Ave., Allston, MA 02134
License #: LB-98957
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned to
transfer the license from the above- To: Full Revolution LLC (at the same location). Derek
Brady, Manager. 2:00 AM Closing Hour.
Attorney: Carolyn M. Conway

Deferred pending receipt and approval of an operations plan



Non-Hearing Transactions

The following are applying for a new Common Victualler License at a previously
licensed location","[""LB-98957""]",2022-07-28,2022-07-28,LB-98957,LB98957,LB98957,LB-98957,deferred,deferred,Deferred pending receipt and approval of an operations plan,True,False,False,[],manually_reviewed,"Bedford Dining, Inc.",White Horse Tavern,"116 120 Brighton Ave., Allston, MA 02134","Bedford Dining, Inc.",White Horse Tavern,Full Revolution LLC,,"116 120 Brighton Ave., Allston, MA 02134",BLB-2022-07-28-034-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Bedford Dining, Inc."", ""licensee_dba"": ""White Horse Tavern"", ""from_address"": ""116 120 Brighton Ave., Allston, MA 02134"", ""transferor"": ""Bedford Dining, Inc."", ""transferor_dba"": ""White Horse Tavern"", ""transferee"": ""Full Revolution LLC"", ""transferee_dba"": null, ""to_address"": ""116 120 Brighton Ave., Allston, MA 02134""}",aef6dc04627e2de3da1d84381ea6c06e3d6d5318a75219df5a52088f54df8fbd,,,,,
BLB-2022-07-28-043,BLB-2022-07-28,https://www.boston.gov/sites/default/files/file/2022/07/Voting%20Minutes%207-28-22.pdf,aef6dc04627e2de3da1d84381ea6c06e3d6d5318a75219df5a52088f54df8fbd,2022-07-28,14,14,2,"The Board deferred the following to allow for completion of the community process,","2.      The Board deferred the following to allow for completion of the community process,
which has since occurred: Saturday Afternoon, Inc. d/b/a The Machine / Ram Rod, located
at 1254 Boylston St., Boston, MA 02215 License #: LB-101573 Holder of a General
On-Premise All-Alcoholic Beverages License has petitioned to transfer the license and the
location from the above – To: 110 Boulevard Restaurant LLC d/b/a 110 Boulevard located at
110 Broad Street , Boston, MA 02210. Premise consist of – In one room on first floor
consisting of 3,550SF with bar seating of 8 and table seating of 102, bathrooms to right of
entrance and kitchen and storage in rear. Lazarus Askitis, Manager. Closing hour 2AM.
Secondly, has petitioned to change the Type of license - From: Section 12 General
On-Premise All-Alcoholic Beverages License To: Section 12 Restaurant All-Alcoholic
Beverages License.

Granted","[""LB-101573""]",2022-07-28,2022-07-28,LB-101573,LB101573,LB101573,LB-101573,granted,granted,Granted,True,True,False,[],manually_reviewed,"Saturday Afternoon, Inc.",The Machine / Ram Rod,"1254 Boylston St., Boston, MA 02215","Saturday Afternoon, Inc.",The Machine / Ram Rod,110 Boulevard Restaurant LLC,110 Boulevard,"110 Broad Street , Boston, MA 02210",BLB-2022-07-28-043-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Saturday Afternoon, Inc."", ""licensee_dba"": ""The Machine / Ram Rod"", ""from_address"": ""1254 Boylston St., Boston, MA 02215"", ""transferor"": ""Saturday Afternoon, Inc."", ""transferor_dba"": ""The Machine / Ram Rod"", ""transferee"": ""110 Boulevard Restaurant LLC"", ""transferee_dba"": ""110 Boulevard"", ""to_address"": ""110 Broad Street , Boston, MA 02210""}",aef6dc04627e2de3da1d84381ea6c06e3d6d5318a75219df5a52088f54df8fbd,,,,,
BLB-2022-08-04-017,BLB-2022-08-04,https://www.boston.gov/sites/default/files/file/2022/08/Voting%20Agenda%208-4-22.docx.pdf,c0a18a9fb5e0140fa2e6221002e9c85c99181e78c2d5cefefa8fa339083a6d3d,2022-08-04,5,5,10,"Lbv Hotel, LLC","10. Lbv Hotel, LLC

Doing business as: Loews Boston Hotel
154 Berkeley St., Boston, MA 02116
License #: LB-101658
Holder of an Innholder All-Alcoholic Beverages License has petitioned to transfer the
license from the above – To: EAHG Boston TRS LLC d/b/a The Loews Hotel (same
location). Robert Rivers, Manager. Secondly, has petitioned for an approval of a
management agreement between EAHG Boston TRS LLC and Franklin Hospitality
Management LLC.
Attorney: Joseph H. Devlin

Granted","[""LB-101658""]",2022-08-04,2022-08-04,LB-101658,LB101658,LB101658,LB-101658,granted,granted,Granted,True,True,False,[],manually_reviewed,"Lbv Hotel, LLC",Loews Boston Hotel,"154 Berkeley St., Boston, MA 02116","Lbv Hotel, LLC",Loews Boston Hotel,EAHG Boston TRS LLC,The Loews Hotel,"154 Berkeley St., Boston, MA 02116",BLB-2022-08-04-017-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Lbv Hotel, LLC"", ""licensee_dba"": ""Loews Boston Hotel"", ""from_address"": ""154 Berkeley St., Boston, MA 02116"", ""transferor"": ""Lbv Hotel, LLC"", ""transferor_dba"": ""Loews Boston Hotel"", ""transferee"": ""EAHG Boston TRS LLC"", ""transferee_dba"": ""The Loews Hotel"", ""to_address"": ""154 Berkeley St., Boston, MA 02116""}",c0a18a9fb5e0140fa2e6221002e9c85c99181e78c2d5cefefa8fa339083a6d3d,,,,,
BLB-2022-08-04-018,BLB-2022-08-04,https://www.boston.gov/sites/default/files/file/2022/08/Voting%20Agenda%208-4-22.docx.pdf,c0a18a9fb5e0140fa2e6221002e9c85c99181e78c2d5cefefa8fa339083a6d3d,2022-08-04,6,6,11,Tremont Street Burgers LLC,"11. Tremont Street Burgers LLC

140 Tremont St., Boston, MA 02111
License #: LB-99623
Holder of a Common Victualler 7 Day Wine and Malt Beverages License has petitioned to
transfer the license and the location from the above – To: Tom Yum Yang, Inc. 156 Harvard
Avenue Allston, MA 02134. Premise consists of 2,862SF; the first floor will consist of the
main dining area, kitchen, a bathroom, and bar area with seating for 80; the lower basement
level will consist of kitchen, walk in refrigerator and freezer, storage areas, office, and
bathroom; and the second floor will consist of a smaller dining and bar area with seating for
48. The enclosed floor plan is preliminary. Closing hour 2:00 AM. Nisa Amy Kridaratikorn,
Manager.
Attorney: Robert P. Rudolph

Granted
Licensee to complete the community process prior to the issuance of a license","[""LB-99623""]",2022-08-04,2022-08-04,LB-99623,LB99623,LB99623,LB-99623,granted,granted,Granted Licensee to complete the community process prior to the issuance of a license,True,True,False,[],manually_reviewed,Tremont Street Burgers LLC,,"140 Tremont St., Boston, MA 02111",Tremont Street Burgers LLC,,"Tom Yum Yang, Inc.",,"156 Harvard Avenue Allston, MA 02134",BLB-2022-08-04-018-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Tremont Street Burgers LLC"", ""licensee_dba"": null, ""from_address"": ""140 Tremont St., Boston, MA 02111"", ""transferor"": ""Tremont Street Burgers LLC"", ""transferor_dba"": null, ""transferee"": ""Tom Yum Yang, Inc."", ""transferee_dba"": null, ""to_address"": ""156 Harvard Avenue Allston, MA 02134""}",c0a18a9fb5e0140fa2e6221002e9c85c99181e78c2d5cefefa8fa339083a6d3d,,,,,
