holder_id,business_name,holder_key,license_numbers,dbas,scope_classes,query,current_state,lapsed_state
BH-bc1144dff8167f6b,"TACO MEX, INC.",TACOMEXINC,"[""LB-99210""]","[""TACO MEX RESTAURANT""]","[""alcohol_license""]",TACO MEX,pending,pending
BH-be7b615f6106afc8,"TA LIQUORS FIELD CORNER, INC.",TALIQUORSFIELDCORNERINC,"[""LB-101974""]","[""LYNNE'S LIQUORS""]","[""alcohol_license""]",TA LIQUORS FIELD CORNER,pending,pending
BH-1c72031adbec05d4,"Tall Ship Restaurant, LLC",TALLSHIPRESTAURANTLLC,"[""LB-446754""]",[],"[""alcohol_license""]",Tall Ship Restaurant,pending,pending
BH-5e7a2c2c6c6950af,"Tamworth Saloon, LLC",TAMWORTHSALOONLLC,"[""LB-99249""]","[""TAM""]","[""alcohol_license""]",Tamworth Saloon,pending,pending
BH-aadb291355a4a664,Tandav Corporation,TANDAVCORPORATION,"[""LB-566967""]","[""Old Harbor Market""]","[""alcohol_license""]",Tandav,pending,pending
BH-bad939f41c298129,"T AND T ICUISINE, INC.",TANDTICUISINEINC,"[""LB-99008""]","[""SAIGON SEAFOOD RESTAURANT""]","[""alcohol_license""]",T AND T ICUISINE,pending,pending
BH-9f2ce8403ba35b25,"TANGIERINO LOUNGE, INC.",TANGIERINOLOUNGEINC,"[""LB-99505""]","[""Boston Cigar Club""]","[""alcohol_license""]",TANGIERINO LOUNGE,pending,pending
BH-5e14eb2dd78ad8eb,"Tao's Newbury, Inc.",TAOSNEWBURYINC,"[""LB-603680""]","[""Tao's""]","[""alcohol_license""]",Tao's Newbury,pending,pending
BH-968b252d12d224b6,"TAQUERIA EL CARRIZAL, INC.",TAQUERIAELCARRIZALINC,"[""LB-99723""]","[""TAQUERIA EL CARRIZAL""]","[""alcohol_license""]",TAQUERIA EL CARRIZAL,pending,pending
BH-95239b78ff0cf911,"Taqueria Jalisco Orient Heights, LLC",TAQUERIAJALISCOORIENTHEIGHTSLLC,"[""LB-567250""]","[""Taqueria Jalisco""]","[""alcohol_license""]",Taqueria Jalisco Orient Heights,pending,pending
BH-4890a09cc6ee374e,"TASTES ON THE FLY BOSTON, LLC",TASTESONTHEFLYBOSTONLLC,"[""LB-98876""]","[""BOSTON BEER WORKS""]","[""alcohol_license""]",TASTES ON THE FLY BOSTON,pending,pending
BH-0cd7b0cb5035bd42,"TASTES ON THE FLY LOGAN, LLC",TASTESONTHEFLYLOGANLLC,"[""LB-126410"", ""LB-400360"", ""LB-459555""]","[""Davio's"", ""STEPHANIE'S"", ""Stephanie's""]","[""alcohol_license""]",TASTES ON THE FLY LOGAN,pending,pending
BH-189d7c47833ce51f,"Tastes SMA Logan, LLC",TASTESSMALOGANLLC,"[""LB-397007""]","[""Berkshire Farms""]","[""alcohol_license""]",Tastes SMA Logan,pending,pending
BH-d695ae1d8e3eb045,"Tasty Burger 1, LLC",TASTYBURGER1LLC,"[""LB-99593""]","[""Tasty Burger""]","[""alcohol_license""]",Tasty Burger 1,pending,pending
BH-2fff098aad98800a,"Tasty Burger 5, LLC",TASTYBURGER5LLC,"[""LB-99670""]","[""Tasty Burger""]","[""alcohol_license""]",Tasty Burger 5,pending,pending
BH-1c931ac0811017d9,"TAVERN 103, LTD.",TAVERN103LTD,"[""LB-98797""]",[],"[""alcohol_license""]","TAVERN 103, LTD.",pending,pending
BH-9b13f5e80f1cdb74,"TAVERN IN THE SQUARE CAUSEWAY STREET, LLC",TAVERNINTHESQUARECAUSEWAYSTREETLLC,"[""LB-99259""]","[""Tavern in the Square""]","[""alcohol_license""]",TAVERN IN THE SQUARE CAUSEWAY STREET,pending,pending
BH-d3e814eb6ba10440,"Tavern in the Square South Station, LLC",TAVERNINTHESQUARESOUTHSTATIONLLC,"[""LB-98812""]","[""Tavern in the Square""]","[""alcohol_license""]",Tavern in the Square South Station,complete,pending
BH-38c39c8627d32f48,"TAVERN ROAD, INC.",TAVERNROADINC,"[""LB-99317""]","[""The Smoke Shop BBQ""]","[""alcohol_license""]",TAVERN ROAD,pending,pending
BH-cb7a74fe1b3e3987,TEETOTAL LLC,TEETOTALLLC,"[""LB-99766""]","[""Beacon Hill Books & Cafe""]","[""alcohol_license""]",TEETOTAL,pending,pending
BH-1c7066ce7953e65d,Tejeda Brothers Investment LLC,TEJEDABROTHERSINVESTMENTLLC,"[""LB-598072""]","[""Miami Restaurant""]","[""alcohol_license""]",Tejeda Brothers Investment,pending,pending
BH-c9814fd032268d80,"TERRAMIA, INC.",TERRAMIAINC,"[""LB-99729""]","[""TERRAMIA""]","[""alcohol_license""]",TERRAMIA,pending,pending
BH-959faa58a7632b32,TESORITO MARKET LIMITED PARNERSHIP,TESORITOMARKETLIMITEDPARNERSHIP,"[""LB-102008""]","[""TESORITO MARKET""]","[""alcohol_license""]",TESORITO MARKET LIMITED PARNERSHIP,pending,pending
BH-ef5aab91e4c7d153,THAILAND INTERNATIONAL CORPORATION,THAILANDINTERNATIONALCORPORATION,"[""LB-99575""]","[""HOUSE OF SIAM""]","[""alcohol_license""]",THAILAND INTERNATIONAL,pending,pending
BH-2343402071e962ea,THE 15 LAGRANGE STREET CORPORATION,THE15LAGRANGESTREETCORPORATION,"[""LB-99118""]","[""THE GLASS SLIPPER""]","[""alcohol_license""]",THE 15 LAGRANGE STREET,pending,pending
BH-95aec1d15cb6d079,"THE BACK DECK, INC.",THEBACKDECKINC,"[""LB-99503""]",[],"[""alcohol_license""]",THE BACK DECK,pending,pending
BH-a0355444d2262cd3,THE BALANCE PATCH 1031 INC.,THEBALANCEPATCH1031INC,"[""LB-99522""]","[""BALANCE PATCH""]","[""alcohol_license""]",THE BALANCE PATCH 1031,pending,pending
BH-d4f645e5c281e7cf,"THE BLACK ROSE, INC.",THEBLACKROSEINC,"[""LB-99225""]","[""BLACK ROSE""]","[""alcohol_license""]",THE BLACK ROSE,pending,pending
BH-d7c348fecc175510,THE BLUES CORPORATION,THEBLUESCORPORATION,"[""LB-99390""]","[""PORTER BELLYS""]","[""alcohol_license""]",THE BLUES,pending,pending
BH-b54f9c1e7515b35a,"The Boston Distilling Company, LLC",THEBOSTONDISTILLINGCOMPANYLLC,"[""LB-447982""]","[""Chattermark Distillers""]","[""alcohol_license""]",The Boston Distilling Company,pending,pending
BH-8e9cff2c55586fb2,THE BOSTON LECO CORP.,THEBOSTONLECOCORP,"[""LB-98893""]","[""Legacy Boston/ Crown""]","[""alcohol_license""]",THE BOSTON LECO,pending,pending
BH-30fbd3530fe4d397,"THE BREWER'S FORK, LLC",THEBREWERSFORKLLC,"[""LB-99830""]","[""BREWER'S FORK""]","[""alcohol_license""]",THE BREWER'S FORK,pending,pending
BH-4a9e1c45e7b86605,"THE CATERED AFFAIR, INC.",THECATEREDAFFAIRINC,"[""LB-98903"", ""LB-99386""]","[""Boston Athenaeum"", ""THE CATERED AFFAIR""]","[""alcohol_license""]",THE CATERED AFFAIR,pending,pending
BH-dd0006e2dbbadcc5,"THE CHEESECAKE FACTORY RESTAURANTS, INC.",THECHEESECAKEFACTORYRESTAURANTSINC,"[""LB-99130""]","[""THE CHEESECAKE FACTORY""]","[""alcohol_license""]",THE CHEESECAKE FACTORY RESTAURANTS,pending,pending
BH-9110f7eaf2871b69,THE CIRCLE BAR & GRILL LLC,THECIRCLEBARGRILLLLC,"[""LB-99716""]","[""THE CIRCLE""]","[""alcohol_license""]",THE CIRCLE BAR & GRILL,pending,pending
BH-11004ca9d63438e1,"THE COLLEGE CLUB OF BOSTON, INC.",THECOLLEGECLUBOFBOSTONINC,"[""LB-98847""]","[""THE COLLEGE CLUB OF BOSTON""]","[""alcohol_license""]",THE COLLEGE CLUB OF BOSTON,pending,pending
BH-ca21ba80c1024cc1,"The Comfort Collective, LLC",THECOMFORTCOLLECTIVELLC,"[""LB-599551""]","[""AMA""]","[""alcohol_license""]",The Comfort Collective,pending,pending
BH-db120ab61ec6d431,"The Daily Market, LLC",THEDAILYMARKETLLC,"[""LB-427987""]","[""The Daily Market, LLC""]","[""alcohol_license""]",The Daily Market,pending,pending
BH-a89e89d996346df2,"THE FLORIAN ASSOCIATES, INC.",THEFLORIANASSOCIATESINC,"[""LB-99079""]","[""FLORIAN HALL""]","[""alcohol_license""]",THE FLORIAN ASSOCIATES,pending,pending
BH-0365c12446600fc4,The Great Escape Inc,THEGREATESCAPEINC,"[""LB-99031""]","[""Chubbs Taco & Tequila Bar""]","[""alcohol_license""]",The Great Escape,pending,pending
BH-13608f280fffe917,"The Hub Liquor Group, Inc.",THEHUBLIQUORGROUPINC,"[""LB-101878""]","[""Hub Liquor""]","[""alcohol_license""]",The Hub Liquor Group,pending,pending
BH-b38a84205f51e43b,"The Institute of Contemporary Art, Inc.",THEINSTITUTEOFCONTEMPORARYARTINC,"[""LB-352398""]",[],"[""alcohol_license""]",The Institute of Contemporary Art,pending,pending
BH-9c814030dc09e94a,"THE ISABELLA STEWART GARDNER MUSEUM, INCORPORATED",THEISABELLASTEWARTGARDNERMUSEUMINCORPORATED,"[""LB-99540""]","[""THE GARDNER MUSEUM""]","[""alcohol_license""]",THE ISABELLA STEWART GARDNER MUSEUM,pending,pending
BH-6faaaa8069148822,THE J LLC,THEJLLC,"[""LB-99347""]","[""Hunter’s""]","[""alcohol_license""]",THE J,pending,pending
BH-bd25e9c832e5b82c,"THE K'S, INC.",THEKSINC,"[""LB-99368""]","[""SISSY K'S""]","[""alcohol_license""]",THE K'S,pending,pending
BH-fdd25f3ecf7ace8c,The Lenox Hotel LLC,THELENOXHOTELLLC,"[""LB-101622"", ""LB-98933""]","[""The Lenox Hotel/ Sweeney's on Boylston"", ""Willow & Ivy / The Irving @ The Lenox""]","[""alcohol_license""]",The Lenox Hotel,pending,pending
BH-28d6f31539368aeb,"THE METROPOLITAN CLUB, INC.",THEMETROPOLITANCLUBINC,"[""LB-99030""]","[""MET PRIME & SALTIE GIRL""]","[""alcohol_license""]",THE METROPOLITAN CLUB,pending,pending
BH-66544e914726ade0,"THE NEXT PLACE, LLC",THENEXTPLACELLC,"[""LB-98937""]","[""THE GREATEST BAR""]","[""alcohol_license""]",THE NEXT PLACE,pending,pending
BH-ddfa17bb3a8ef88f,"THE OCEANAIRE RESTAURANT COMPANY, INC.",THEOCEANAIRERESTAURANTCOMPANYINC,"[""LB-99069""]","[""THE OCEANAIRE SEAFOOD ROOM""]","[""alcohol_license""]",THE OCEANAIRE RESTAURANT COMPANY,pending,pending
BH-edb135ed9fc7ea8d,"The Oyster Bar, Inc.",THEOYSTERBARINC,"[""LB-99519""]","[""THE WALRUS & CARPENTER""]","[""alcohol_license""]",The Oyster Bar,pending,pending
BH-e3e577515b4536c1,"THE PARISH CAFE, INC.",THEPARISHCAFEINC,"[""LB-98943""]","[""THE PARISH CAFE""]","[""alcohol_license""]",THE PARISH CAFE,pending,pending
BH-571185423ca89d34,"The Pearl Group at Boston Landing, LLC",THEPEARLGROUPATBOSTONLANDINGLLC,"[""LB-98996""]","[""The Pearl""]","[""alcohol_license""]",The Pearl Group at Boston Landing,pending,pending
BH-eb1f3f450fc0440e,"The Pearl, Seafood Grill and Raw Bar, Inc.",THEPEARLSEAFOODGRILLANDRAWBARINC,"[""LB-409585""]","[""The Pearl""]","[""alcohol_license""]","The Pearl, Seafood Grill and Raw Bar",pending,pending
BH-e74ca6c0183edd51,"The Red Apple Farm, LLC",THEREDAPPLEFARMLLC,"[""LB-539140""]","[""Red Apple Farm""]","[""alcohol_license""]",The Red Apple Farm,pending,pending
BH-22267dc6be63e2c2,"THE RITZ CARLTON HOTEL COMPANY, LLC",THERITZCARLTONHOTELCOMPANYLLC,"[""LB-101653""]","[""THE RITZ CARLTON""]","[""alcohol_license""]",THE RITZ CARLTON HOTEL COMPANY,pending,pending
BH-13734ab983dfbc44,"THE SALTY DOG, INC.",THESALTYDOGINC,"[""LB-99006""]","[""THE SALTY DOG""]","[""alcohol_license""]",THE SALTY DOG,pending,pending
BH-5de720ed763d2b98,THE SOMERS CORPORATION,THESOMERSCORPORATION,"[""LB-98960""]","[""MR.DOOLEY BOSTON TAVERN""]","[""alcohol_license""]",THE SOMERS,pending,pending
BH-512c7d0213fbdda6,THE TASTING ROOM LLC,THETASTINGROOMLLC,"[""LB-99796""]","[""Georgie’s Wine Bar""]","[""alcohol_license""]",THE TASTING ROOM,pending,pending
BH-707042893c3ab60b,"THE TAVERN CLUB, INC.",THETAVERNCLUBINC,"[""LB-98805""]",[],"[""alcohol_license""]",THE TAVERN CLUB,pending,pending
BH-dd68791ff8f87ff6,THE TENNIS AND RACQUET CLUB,THETENNISANDRACQUETCLUB,"[""LB-98778""]",[],"[""alcohol_license""]",THE TENNIS AND RACQUET CLUB,pending,pending
BH-1ad4b31c1bf4d204,"The Tower, Inc.",THETOWERINC,"[""LB-99360""]","[""THE TOWER""]","[""alcohol_license""]",The Tower,pending,pending
BH-b87d65d0288054fe,THE TWELVE BENS,THETWELVEBENS,"[""LB-98888""]",[],"[""alcohol_license""]",THE TWELVE BENS,pending,pending
BH-058652673acdfa26,THE UNIVERSITY CLUB OF BOSTON,THEUNIVERSITYCLUBOFBOSTON,"[""LB-98789""]",[],"[""alcohol_license""]",THE UNIVERSITY CLUB OF BOSTON,pending,pending
BH-eb6029fdbdf5681a,The Weston Way LLC,THEWESTONWAYLLC,"[""LB-592818""]",[],"[""alcohol_license""]",The Weston Way,pending,pending
BH-8a309ed70b901019,THE WILDROVERS INCORPORATED,THEWILDROVERSINCORPORATED,"[""LB-98985""]","[""THE WILD ROVER""]","[""alcohol_license""]",THE WILDROVERS,pending,pending
BH-a2af9d8462a49f55,"THICKER THAN WATER, INC.",THICKERTHANWATERINC,"[""LB-99394""]","[""AUDUBON CIRCLE RESTAURANT & BAR""]","[""alcohol_license""]",THICKER THAN WATER,pending,pending
BH-b1648419b51f05b1,"Third Cliff Bakery, LLC",THIRDCLIFFBAKERYLLC,"[""LB-596693""]","[""Third Cliff Bakery""]","[""alcohol_license""]",Third Cliff Bakery,pending,pending
BH-bde4d180385bf5d2,"Third Door Hospitality, LLC",THIRDDOORHOSPITALITYLLC,"[""LB-98948""]",[],"[""alcohol_license""]",Third Door Hospitality,pending,pending
BH-349a5b5f41ee7eb0,Thomson Fields Pie Company,THOMSONFIELDSPIECOMPANY,"[""LB-99218""]","[""Sally's Apizza""]","[""alcohol_license""]",Thomson Fields Pie Company,pending,pending
BH-61223d93abd5dd2e,THOUSAND CHEF FOODS CORP.,THOUSANDCHEFFOODSCORP,"[""LB-99523""]","[""SYMPHONY SUSHI""]","[""alcohol_license""]",THOUSAND CHEF FOODS,pending,pending
BH-3e005e5137bb5073,"Tia's Waterfront, LLC",TIASWATERFRONTLLC,"[""LB-98892""]","[""TIA'S WATERFRONT""]","[""alcohol_license""]",Tia's Waterfront,complete,pending
BH-3f44c5fa88dd264b,TIPSY'S BEER AND WINE INC.,TIPSYSBEERANDWINEINC,"[""LB-102013""]","[""Tipsy's Market""]","[""alcohol_license""]",TIPSY'S BEER AND WINE,pending,pending
BH-b0ec7328804b0a33,"TIP TAP ROOM, INC.",TIPTAPROOMINC,"[""LB-98968""]","[""TIP TAP ROOM""]","[""alcohol_license""]",TIP TAP ROOM,pending,pending
BH-7c3c0b1ffaab2bef,TIR NO NOG OK LLC,TIRNONOGOKLLC,"[""LB-99109""]","[""The Chemist""]","[""alcohol_license""]",TIR NO NOG OK,pending,pending
BH-f5071720cef97a9e,"TOASTED BROTHERS BB, LLC",TOASTEDBROTHERSBBLLC,"[""LB-99380""]","[""THE FRIENDLY TOAST""]","[""alcohol_license""]",TOASTED BROTHERS BB,pending,pending
BH-9d3f44823571418f,"TOM ENGLISH'S COTTAGE, INC.",TOMENGLISHSCOTTAGEINC,"[""LB-99065""]","[""TOM ENGLISH'S TAVERN""]","[""alcohol_license""]",TOM ENGLISH'S COTTAGE,pending,pending
BH-bd23b6c98f3c95d7,"Tom Yum Yang, Inc.",TOMYUMYANGINC,"[""LB-99623""]",[],"[""alcohol_license""]",Tom Yum Yang,pending,pending
BH-e85c8433ddcc97a8,"Tong Xing II, Inc.",TONGXINGIIINC,"[""LB-99811""]","[""Dumpling Kingdom""]","[""alcohol_license""]",Tong Xing II,pending,pending
BH-3f85bfc541ceb46a,Top Mix LLC,TOPMIXLLC,"[""LB-445817""]","[""Top Mix Bar & Kitchen JP""]","[""alcohol_license""]",Top Mix,pending,pending
BH-c54c6d39fd2e0d98,Top Tier Enterprise Inc.,TOPTIERENTERPRISEINC,"[""LB-102024""]","[""Home Market""]","[""alcohol_license""]",Top Tier Enterprise,pending,pending
BH-1ad2801758a9f420,"Tora Group, Inc.",TORAGROUPINC,"[""LB-303415""]","[""Tora Kaisen Don Japanes Restaurant""]","[""alcohol_license""]",Tora Group,pending,pending
BH-d1bc349c583c5f7b,"Tora Ramen, Inc.",TORARAMENINC,"[""LB-167065""]","[""TORA RAMEN""]","[""alcohol_license""]",Tora Ramen,pending,pending
BH-88ece3f47c7113fa,"Totto South, LLC",TOTTOSOUTHLLC,"[""LB-375393""]","[""Totto Ramen""]","[""alcohol_license""]",Totto South,pending,pending
BH-b4e27d0f2867fdd1,"TOW PIER 6 RESTAURANT GROUP, LLC.",TOWPIER6RESTAURANTGROUPLLC,"[""LB-99382""]","[""PIER 6""]","[""alcohol_license""]",TOW PIER 6 RESTAURANT GROUP,pending,pending
BH-8cd15f7e3f2920cf,TPN CORP.,TPNCORP,"[""LB-145480""]","[""THE BRIGHTON BODEGA""]","[""alcohol_license""]",TPN,pending,pending
BH-d69bd0198a0f4810,TRAIF CORP.,TRAIFCORP,"[""LB-99400""]","[""MISTRAL""]","[""alcohol_license""]",TRAIF,pending,pending
BH-c62a15ec722aad0c,"TRATTORIA II PANINO HANOVER, INC.",TRATTORIAIIPANINOHANOVERINC,"[""LB-99733""]","[""TRATTORIA II PANINO HANOVER, INC.""]","[""alcohol_license""]",TRATTORIA II PANINO HANOVER,pending,pending
BH-fd7ebb925866432a,"Traveler Street Partners, Inc.",TRAVELERSTREETPARTNERSINC,"[""LB-99446""]",[],"[""alcohol_license""]",Traveler Street Partners,pending,pending
BH-ae10f080a53198a8,"Tree House Brewing Company, Inc.",TREEHOUSEBREWINGCOMPANYINC,"[""LB-581007"", ""LB-623696""]","[""Tree House Brewing Company""]","[""alcohol_license""]",Tree House Brewing Company,pending,pending
BH-0e5a13b8c1a1db0b,TREMONT 958 RESTAURANT CORPORATION,TREMONT958RESTAURANTCORPORATION,"[""LB-99258""]","[""Slade's Bar & Grill""]","[""alcohol_license""]",TREMONT 958 RESTAURANT,pending,pending
BH-7fa0186bea2749dc,"TREMONTE RESTAURANT NORTH END, LLC",TREMONTERESTAURANTNORTHENDLLC,"[""LB-99795""]","[""TREMONTE RESTAURANT""]","[""alcohol_license""]",TREMONTE RESTAURANT NORTH END,pending,pending
BH-b55aa535fe3437a8,"TREMONT STREET LIQUOR GROUP, INC.",TREMONTSTREETLIQUORGROUPINC,"[""LB-101924""]","[""WINE EMPORIUM""]","[""alcohol_license""]",TREMONT STREET LIQUOR GROUP,pending,pending
BH-0bf2a6d1cb40a8c3,"TREMONT THEATRE, INC.",TREMONTTHEATREINC,"[""LB-101568""]","[""SHUBERT THEATRE""]","[""alcohol_license""]",TREMONT THEATRE,pending,pending
BH-7c813cf12d0ecdde,TRES (3) ISLAS GROUP CORP,TRES3ISLASGROUPCORP,"[""LB-155692""]","[""DONA HABANA LLC""]","[""alcohol_license""]",TRES (3) ISLAS GROUP,pending,pending
BH-687db0e48e6aee87,TRESCA RESTAURANT GROUP LLC,TRESCARESTAURANTGROUPLLC,"[""LB-99491""]","[""TRESCA""]","[""alcohol_license""]",TRESCA RESTAURANT GROUP,pending,pending
BH-14e8ce79d9263b73,"Tres Gatos, LLC",TRESGATOSLLC,"[""LB-139449""]","[""Tres Gatos""]","[""alcohol_license""]",Tres Gatos,pending,pending
BH-07dc0bcc7c666d45,"TRIANGLE RESTAURANT, LLC",TRIANGLERESTAURANTLLC,"[""LB-99077""]","[""MOONCUSSER FISH HOUSE & MOON BAR""]","[""alcohol_license""]",TRIANGLE RESTAURANT,pending,pending
BH-167a3137d55ec969,"Trillium at Farnsworth, LLC",TRILLIUMATFARNSWORTHLLC,"[""LB-396066""]","[""Trillium""]","[""alcohol_license""]",Trillium at Farnsworth,pending,pending
BH-0a1963d4a91074f5,"TRINITY ASHMONT RESTAURANT, LLC",TRINITYASHMONTRESTAURANTLLC,"[""LB-99444""]","[""TAVOLO""]","[""alcohol_license""]",TRINITY ASHMONT RESTAURANT,pending,pending
BH-0fa1f64840f18186,Trinity Stuart Concessions LLC,TRINITYSTUARTCONCESSIONSLLC,"[""LB-485388""]","[""The Raffles Hotel""]","[""alcohol_license""]",Trinity Stuart Concessions,pending,pending
BH-f013fc3f117e8a9d,Triple Coast LLC,TRIPLECOASTLLC,"[""LB-587880""]","[""Ula Cafe""]","[""alcohol_license""]",Triple Coast,pending,pending
BH-aa35cf106971c576,TRIPLE EIGHT MANAGEMENT CORP.,TRIPLEEIGHTMANAGEMENTCORP,"[""LB-99654""]","[""Station Bistro""]","[""alcohol_license""]",TRIPLE EIGHT MANAGEMENT,pending,pending
BH-55cc8f7b4c9ee67b,"TRUONG THAN MARKET, INC.",TRUONGTHANMARKETINC,"[""LB-101946""]","[""TROUNG THAN MARKET""]","[""alcohol_license""]",TRUONG THAN MARKET,pending,pending
BH-c6ac0d6acd49485b,TRUSTEES OF BOSTON UNIVERSITY,TRUSTEESOFBOSTONUNIVERSITY,"[""LB-98782"", ""LB-98799"", ""LB-99525"", ""LB-99528""]","[""BOSTON UNIVERSITY"", ""NICKERSON FIELD""]","[""alcohol_license""]",TRUSTEES OF BOSTON UNIVERSITY,pending,pending
BH-d30aece1a93765fb,"TRUSTEES OF BOSTON UNIVERSITY, INC.",TRUSTEESOFBOSTONUNIVERSITYINC,"[""LB-98798"", ""LB-99641""]","[""AGGANIS ARENA""]","[""alcohol_license""]",TRUSTEES OF BOSTON UNIVERSITY,pending,pending
BH-875827858e5e2d79,"TSEM, INC.",TSEMINC,"[""LB-99510""]","[""TONY'S PLACE""]","[""alcohol_license""]",TSEM,pending,pending
BH-b3566fb9304b6bc4,"TS LODGING FOOD & BEVERAGE, LLC",TSLODGINGFOODBEVERAGELLC,"[""LB-99308""]","[""MOXY HOTEL""]","[""alcohol_license""]",TS LODGING FOOD & BEVERAGE,pending,pending
BH-e760b550fec41135,"TUSCAN KITCHEN OF BOSTON, LLC",TUSCANKITCHENOFBOSTONLLC,"[""LB-99169""]","[""TUSCAN KITCHEN""]","[""alcohol_license""]",TUSCAN KITCHEN OF BOSTON,pending,pending
BH-5dbe5b18cd88103d,Twentieth Century Bowling Alleys Inc.,TWENTIETHCENTURYBOWLINGALLEYSINC,"[""LB-549186""]","[""Ron's Ice Cream and Bowling""]","[""alcohol_license""]",Twentieth Century Bowling Alleys,pending,pending
BH-9c06c9f39c343074,"TWENTY-FOUR EIGHTEEN CLUB, INC.",TWENTYFOUREIGHTEENCLUBINC,"[""LB-98792""]",[],"[""alcohol_license""]",TWENTY-FOUR EIGHTEEN CLUB,pending,pending
BH-7ad41296d1866dc3,"Twleve22, LLC.",TWLEVE22LLC,"[""LB-99027""]",[],"[""alcohol_license""]",Twleve22,pending,pending
BH-fce990e14f2237cb,"TWO AVENUES, INC.",TWOAVENUESINC,"[""LB-99449""]","[""DEUX AVE""]","[""alcohol_license""]",TWO AVENUES,pending,pending
BH-f0b5e489043d84bc,"Two Greeks and a Persian, LLC",TWOGREEKSANDAPERSIANLLC,"[""LB-99254""]","[""Kartel""]","[""alcohol_license""]",Two Greeks and a Persian,pending,pending
BH-cd7b0f5386a1b7ea,TYCOR CORPORATION,TYCORCORPORATION,"[""LB-98939""]","[""WARREN TAVERN""]","[""alcohol_license""]",TYCOR,pending,pending
BH-6ece6019d903cf2b,"TY RESTAURANT GROUP, INC.",TYRESTAURANTGROUPINC,"[""LB-99340""]","[""LITTLE ASIA RESTAURANT""]","[""alcohol_license""]",TY RESTAURANT GROUP,pending,pending
BH-5a4c91d93da67aae,UKUSA CORP.,UKUSACORP,"[""LB-99002""]","[""LUCCA""]","[""alcohol_license""]",UKUSA,pending,pending
BH-579a6f76db87b95e,ULIVO LLC,ULIVOLLC,"[""LB-161343""]","[""CUNARD TAVERN""]","[""alcohol_license""]",ULIVO,pending,pending
BH-3d195a7f0d840264,UMAMI CRUDO INC.,UMAMICRUDOINC,"[""LB-99831""]","[""UMAMI CRUDO""]","[""alcohol_license""]",UMAMI CRUDO,pending,pending
BH-55328af618819c1f,"Umbria North End, Inc.",UMBRIANORTHENDINC,"[""LB-99088""]","[""Umbria""]","[""alcohol_license""]",Umbria North End,pending,pending
BH-75c3bbb2569138c1,UMNV 205-207 Newbury LLC,UMNV205207NEWBURYLLC,"[""LB-99634""]","[""Central Perk""]","[""alcohol_license""]",UMNV 205-207 Newbury,pending,pending
BH-65cafe7e93387ec6,"UMNV 240A NEWBURY, LLC",UMNV240ANEWBURYLLC,"[""LB-99241""]",[],"[""alcohol_license""]",UMNV 240A NEWBURY,pending,pending
BH-5ea261be5e17f0e0,"UMNVAG KENMORE, LLC",UMNVAGKENMORELLC,"[""LB-99788""]",[],"[""alcohol_license""]",UMNVAG KENMORE,pending,pending
BH-abc84026e8127fd8,"UNION CLUB OF BOSTON, INC.",UNIONCLUBOFBOSTONINC,"[""LB-98787""]",[],"[""alcohol_license""]",UNION CLUB OF BOSTON,pending,pending
BH-2a41bf647da42b15,"UNION OYSTER HOUSE, INC.",UNIONOYSTERHOUSEINC,"[""LB-99139""]","[""UNION OYSTER HOUSE""]","[""alcohol_license""]",UNION OYSTER HOUSE,pending,pending
BH-2b09a2b028f39fdb,"UNION STREET HOSPITALITY, INC.",UNIONSTREETHOSPITALITYINC,"[""LB-99151""]","[""THE WHITE BULL""]","[""alcohol_license""]",UNION STREET HOSPITALITY,pending,pending
BH-9bac1c93d3c2c48f,"UNIQUE DESIGN CONCEPTS, LLC",UNIQUEDESIGNCONCEPTSLLC,"[""LB-99333""]","[""Kings""]","[""alcohol_license""]",UNIQUE DESIGN CONCEPTS,pending,pending
BH-054c72c39e77e4ff,"UNITED AIRLINES, INC.",UNITEDAIRLINESINC,"[""LB-126649""]","[""UNITED CLUB""]","[""alcohol_license""]",UNITED AIRLINES,pending,pending
BH-e889289917272993,"UNITY SPORTS & CULTURAL CLUB, INC.",UNITYSPORTSCULTURALCLUBINC,"[""LB-99219""]","[""UNITY SPORTS""]","[""alcohol_license""]",UNITY SPORTS & CULTURAL CLUB,pending,pending
BH-eca7c328a142cacf,UNIVERSITY OF MASSACHUSETTS BUILDING AUTHORITY,UNIVERSITYOFMASSACHUSETTSBUILDINGAUTHORITY,"[""LB-98785""]","[""University of Massachusetts Club""]","[""alcohol_license""]",UNIVERSITY OF MASSACHUSETTS BUILDING AUTHORITY,pending,pending
BH-b838e75ebe2733b5,Uptown Social LLC,UPTOWNSOCIALLLC,"[""LB-621425""]","[""Uptown Social""]","[""alcohol_license""]",Uptown Social,pending,pending
BH-49576c856d17261f,"Urban Food and Beverage, LLC",URBANFOODANDBEVERAGELLC,"[""LB-371724""]","[""District 7 Tavern""]","[""alcohol_license""]",Urban Food and Beverage,pending,pending
BH-5e008f9950e623af,URSULA IMBRIANO & ANTHONY IMBRIANO,URSULAIMBRIANOANTHONYIMBRIANO,"[""LB-99722""]","[""MARIO'S RESTAURANT""]","[""alcohol_license""]",URSULA IMBRIANO & ANTHONY IMBRIANO,pending,pending
